Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN 
https://www.amazon.in//Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675493811&sprefix=ba%2Caps%2C283&sr=8-161,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag  ,₹498,4.1 out of 5 stars,"8,913","Fostelo, Promunt Online Services Pvt Ltd 6-2-119/1/A, New Bhoiguda Secunderabad Hyderabad Telangana - 500003",B079MD5F7R
https://www.amazon.in//Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1675493811&sprefix=ba%2Caps%2C283&sr=8-162,Lino Perros leatherette Tote Bag  ,"₹1,069",4.3 out of 5 stars,"2,534","SUMITSU APPAREL PVT. LTD., Sumitsu Apparel Pvt Ltd, Plot No. 324,, Phase IV, Sector 18, Gurugram, Haryana , 122016, Ph. 0124 234 0203",B07JN9G66H
https://www.amazon.in//House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675493811&sprefix=ba%2Caps%2C283&sr=8-163,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue  ",₹499,4.3 out of 5 stars,"6,468",House of Quirk,B07MMGBD1J
https://www.amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675493811&sprefix=ba%2Caps%2C283&sr=8-164,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls  ",₹689,3.9 out of 5 stars,"2,698","FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",B09VTDMRY7
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzgxMDQzMjAwODY1NDA6MTY3NTQ5MzgxMTpzcF9idGY6MjAwNzg0MDgzMzY2OTg6OjA6Og&url=%2FZUKA-Synthetic-Leather-Backpack-college%2Fdp%2FB0B65P2B1D%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493811%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,ZUKA Synthetic Leather Laptop Backpack Travel Backpack college Backpack for Men and Women for 15.6 Inch Laptop  ,₹651,3.1 out of 5 stars,16,"FM PURSE PAHAR GANJ NEW DELHI 110055 zuka02021@gmail.com, zuka02021@gmail.com",B0B65P2B1D
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MDY1NDU4MzcxOTgzODE5OjE2NzU0OTM4MTM6c3BfYXRmX25leHQ6MjAwNTgxNDM4NzU3OTg6OjA6Og&url=%2FWenger-CRANGO-Laptop-Backpack-612031%2Fdp%2FB093BLDNTP%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493813%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Wenger 27 Litre 46 Cms CRANGO Laptop Backpack 612031 Black Camo  ,"₹1,691",2.0 out of 5 stars,1,"Victorinox, Victorinox India Pvt Ltd.",B093BLDNTP
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MDY1NDU4MzcxOTgzODE5OjE2NzU0OTM4MTM6c3BfYXRmX25leHQ6MjAwNTgxNDM4NzQyOTg6OjA6Og&url=%2FWenger-Black-Laptop-Backpack-606490%2Fdp%2FB07QJGLHH5%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493813%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Wenger CITY TRAVELER Laptop Backpack for 16 Inch Laptop & 12 Inch Tablet Pocket, Doubles as an overnighter in Black (16 Litre)-blend of style & function, Swiss designed, 606490  ","₹7,450",4.5 out of 5 stars,77,"Wenger, +91-22-62628888",B07QJGLHH5
https://www.amazon.in//American-Tourister-27O-70-003/dp/B073XL19QZ/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-163,American Tourister Jamaica 80CM Wine RED Soft Suitcase  ,"₹4,799",4.3 out of 5 stars,"5,236","American Tourister, Samsonite South Asia Pvt Ltd",B073XL19QZ
https://www.amazon.in//Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-164,NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue)  ,₹193,4.2 out of 5 stars,444,"Freewill Sports Private Limited, Freewill Sports Private Limited - 391 Leather Complex Kapurthala Road Jalandhar,144021 (Punjab) Contact No. - 0181-5057000,5099000",B071XMLFTL
https://www.amazon.in//Genie-Unicorn-School-Bags-Girls/dp/B09N9LYY8X/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-165,"Genie Unicorn School Bags for Girls - 3 compartments | Stylish and Trendy College Bag for Girls | Easy to Carry Backpacks for Women, Unicorn design. Latest Collection. (Pink)  ",₹999,4.4 out of 5 stars,162,"302-303, A Wing, The Qube CTS No.1498, Andheri East, Mumbai, MH-400059, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09N9LYY8X
https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-166,"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)  ",₹549,4.2 out of 5 stars,"1,499",Tabelito Trade India,B08Y5S6C2P
https://www.amazon.in//Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-167,Gear Eco4 19L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue  ,₹489,4.0 out of 5 stars,"4,121","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B019HA8DQQ
https://www.amazon.in//Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-168,The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown)  ,"₹1,819",4.4 out of 5 stars,236,The Clownfish,B079HZJTK2
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-169,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black)  ,₹498,4.3 out of 5 stars,"12,106",Wesley,B07NJRPJ6Q
https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-170,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown  ,₹949,4.4 out of 5 stars,"3,588","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4D13L7
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MDY1NDU4MzcxOTgzODE5OjE2NzU0OTM4MTM6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493813%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black  ","₹3,799",4.5 out of 5 stars,258,TSpark,B082Y7TZ8Z
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MDY1NDU4MzcxOTgzODE5OjE2NzU0OTM4MTM6c3BfbXRmOjIwMDgwOTQ2OTc5MTk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493813%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty  ","₹1,100",4.2 out of 5 stars,154,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0B5N9TY9C
https://www.amazon.in//TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-173,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007-PARENT  ,"₹2,380",4.4 out of 5 stars,"6,740","TRAWOC, TRAWOC Gears, Customer care: mail@trawoc.com, Whatsapp: 86067 96695",B0847PGZZM
https://www.amazon.in//ASTRID-Black-Textured-Laptop-Accessory/dp/B09Z2G37YY/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-174,ASTRID Women's 17'' Black and White Textured Laptop Bag With Accessory Pouch  ,₹999,3.9 out of 5 stars,57,"Saav Tex Private Limited , Kundli, Sonipat (Haryana)",B09Z2G37YY
https://www.amazon.in//American-Tourister-Polypropylene-FO1-002/dp/B08CS9NC8Y/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-175,American Tourister Ivy Polypropylene 68 cms Black Hardsided Check-in Luggage (FO1 (0) 09 002)  ,"₹3,699",4.2 out of 5 stars,"8,512","Samsonite South Asia Pvt. Ltd., Samsonite South Asia Pvt Ltd, GAT NO 159 to 163 , Gonde Taluka,Igatpuri,Nashik-422403",B08CS9NC8Y
https://www.amazon.in//VIFITKIT-Multi-Purpose-Spacious-Storage-Compartment/dp/B0B4BLYKYB/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-176,"VIFITKIT Gym Bag for Men & Women, Duffel Bag, Multi-Purpose Bag with Spacious Storage Compartment & Durable Zipper Closure (22.5 litres, Blue & Black)  ",₹299,4.1 out of 5 stars,34,"Everlong Brands Pvt Ltd, Everlong Brands Pvt Ltd",B0B4BLYKYB
https://www.amazon.in//Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-177,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black  ,₹399,4.9 out of 5 stars,275,"Boldfit, Bling Brands Pvt Ltd, Bangalore, 560041,support@blingbrands.in,08043702806",B0BJZQ3ZR9
https://www.amazon.in//ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-178,ADISA Women's Quilted Cross Body Sling Bag  ,₹495,4.1 out of 5 stars,"2,147","ADISA, careadisa@gmail.com",B09154JPWQ
https://www.amazon.in//Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-179,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black  ,₹395,3.9 out of 5 stars,216,"Gear, Gear Merchandise Pvt Ltd E/12 West Chowbaga Gulshan Colony Kolkata-700100",B08GY2ZN96
https://www.amazon.in//Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675493813&sprefix=ba%2Caps%2C283&sr=8-180,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries  ",₹289,4.5 out of 5 stars,257,,B0B259ZFDC
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MDY1NDU4MzcxOTgzODE5OjE2NzU0OTM4MTM6c3BfYnRmOjIwMDgwOTQ2OTgwMjk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493813%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","₹1,700",4.1 out of 5 stars,158,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0B81YTTWS
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTQ5NDc5NDYxMzkyOTQzOjE2NzU0OTM4MTU6c3BfYXRmX25leHQ6MjAxMTUxMDQ5MDgzOTg6OjA6Og&url=%2FMOKOBARA-Backpack-Leather-Resistant-College%2Fdp%2FB0BR7N3KF4%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)  ","₹4,490",4.4 out of 5 stars,147,"Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)",B0BR7N3KF4
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTQ5NDc5NDYxMzkyOTQzOjE2NzU0OTM4MTU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQxOTg6OjA6Og&url=%2FUrban-Tribe-Rumble-Laptop-Backpack%2Fdp%2FB09XDW5LWD%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,URBAN TRIBE Rumble Laptop Backpack For Men & Women  ,"₹2,399",4.1 out of 5 stars,51,"Backpack International Pvt Ltd, Backpack International Pvt Ltd",B09XDW5LWD
https://www.amazon.in//Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-179,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)  ","₹1,399",4.0 out of 5 stars,783,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B07XSTR69N
https://www.amazon.in//Tabelito-Office-Laptop-Briefcase-Women/dp/B08FL584Z4/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-180,Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Resistant gifts office bag for men  ,₹549,3.8 out of 5 stars,"1,404","Tabelito, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala)",B08FL584Z4
https://www.amazon.in//AirCase-Messenger-13-Inch-14-Inch-MacBook/dp/B07WS6HTHY/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-181,"AirCase C26 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)  ",₹948,4.1 out of 5 stars,"2,565",AirCase,B07WS6HTHY
https://www.amazon.in//Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-182,Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black)  ,₹999,4.3 out of 5 stars,"2,764","Durant International. Address : GIDC Lodhika, Rajkot-360021, Gujarat. Customer Care : 9809804990, Durant International Plot no. G-2613/2 GIDC lodhika, metoda, Rajkot 360021. Customer Care +91 9809804990",B082PKX18C
https://www.amazon.in//SIDRUM-D2-Adjustable-Compatible-Mirrorless/dp/B09KH6CN1M/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-183,"SIDRUM D2 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Grey)  ",₹664,4.4 out of 5 stars,160,"Sidrum, Pack Logic Solutions , #9 Sri Balaji Nagar, Puliyambedu , Thiruverkadu , chennai - 600077, contact - 9597287686",B09KH6CN1M
https://www.amazon.in//POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-184,"POLESTAR Space 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty  ",₹549,4.0 out of 5 stars,"6,047","POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com",B0844R2GMK
https://www.amazon.in//Rabbit-Caramello-Backpack-Multi-Function-Waterproof/dp/B07FHXNPCH/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-185,"R for Rabbit Caramello Delight Diaper Bag Backpack -Multi-Function Waterproof Mother Bag for Travel with Baby - Large Capacity, Durable and Stylish.(Grey Black)  ","₹1,999",4.4 out of 5 stars,790,,B07FHXNPCH
https://www.amazon.in//LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-186,LL LEATHER LAND DESIGNER BAGS Sling Bag_SLG_90  ,₹299,4.0 out of 5 stars,"1,548","LL LEATHER LAND DESIGNER BAGS, LL Leather Land Designer Bags,Customer Support (9849818415)",B0BD4TTDHD
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTQ5NDc5NDYxMzkyOTQzOjE2NzU0OTM4MTU6c3BfbXRmOjIwMDc4NDA4MzM2NTk4OjowOjo&url=%2FZUKA-Synthetic-Leather-Backpack-college%2Fdp%2FB0B65NXL89%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,ZUKA Synthetic Leather Laptop Backpack Travel Backpack college Backpack for Men and Women for 15.6 Inch Laptop  ,₹651,3.1 out of 5 stars,16,"FM PURSE PAHAR GANJ NEW DELHI 110055 zuka02021@gmail.com, zuka02021@gmail.com",B0B65NXL89
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTQ5NDc5NDYxMzkyOTQzOjE2NzU0OTM4MTU6c3BfbXRmOjIwMTA3OTgzNjU0NDk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_navy%2Fdp%2FB0BL3SPN16%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office  ,₹631,4.0 out of 5 stars,195,"Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086",B0BL3SPN16
https://www.amazon.in//Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KS97LZH/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-189,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries  ",₹299,4.5 out of 5 stars,257,,B0B259ZFDC
https://www.amazon.in//ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-190,ADISA Women's Sling Bag  ,₹495,4.0 out of 5 stars,"2,083","ADISA, careadisa@gmail.com",B07DVM41CW
https://www.amazon.in//TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-191,TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green  ,₹799,4.1 out of 5 stars,366,,B07Q74QLHT
https://www.amazon.in//Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-192,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap  ","₹1,337",4.2 out of 5 stars,696,"Lenovo, #43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India",B08R7S55H4
https://www.amazon.in//Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-193,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls  ",₹661.16,4.2 out of 5 stars,"2,868",Safari,B07QHMKHWH
https://www.amazon.in//Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-194,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments  ","₹1,199",4.0 out of 5 stars,"2,428","Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998",B08NHL52MK
https://www.amazon.in//Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-195,"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (37x 27x7 cm,Light Brown)  ",₹999,4.0 out of 5 stars,"1,533",SaiTech IT Private Limited,B081GQJLD2
https://www.amazon.in//Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1675493815&sprefix=ba%2Caps%2C283&sr=8-196,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook  ",₹989,4.1 out of 5 stars,79,"Fur Jaden, FUR JADEN, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",B094DGXXR5
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTQ5NDc5NDYxMzkyOTQzOjE2NzU0OTM4MTU6c3BfYnRmOjIwMTA2MDkwNDgxNzk4OjowOjo&url=%2FTabelito%25C2%25AE-Delta-Waterproof-Backpack-Compatible%2Fdp%2FB0BLK1HGV3%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675493815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Tabelito® Delta Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Grey-(6 Month Warranty)  ",₹599,4.6 out of 5 stars,65,Tabelito Trade India,B0BLK1HGV3
